,Name,Score,Numberofscore,Review,Link,Addr,lat,lng
506,롯데리아 석계점,1.8,9,0,https://place.map.kakao.com/7857648,"
서울 노원구 화랑로 325
(지번) 월계동 50-29
",37.6149164,127.0640383
507,빽다방 광운대점,4.3,3,4,https://place.map.kakao.com/27094505,"
서울 노원구 광운로 43 로얄포토빌딩 1층
(지번) 월계동 393-14
",37.6213106,127.0590011
508,파리바게뜨 석계역점,4.5,6,83,https://place.map.kakao.com/21656626,"
서울 노원구 마들로 31 상가동 107,108,148호
(지번) 월계동 18
",37.6176466,127.0685939
509,장어구이셀프타운,3.5,2,9,https://place.map.kakao.com/20740538,"
서울 노원구 화랑로45길 40
(지번) 월계동 21-34
",37.6167711,127.065329
510,엘가커피 석계점,3.0,6,7,https://place.map.kakao.com/24693403,"
서울 노원구 석계로1길 22
(지번) 월계동 54-1
",37.6155313,127.0633986
511,노란오빠생각,1.0,1,0,https://place.map.kakao.com/980550235,"
서울 노원구 화랑로 337
(지번) 월계동 46-1
",37.6152064,127.0651538
512,도미노피자 월계점,4.3,4,1,https://place.map.kakao.com/26815517,"
서울 노원구 광운로 52
(지번) 월계동 409-16
",37.6218638,127.0596658
513,보리보리 옥선이시골밥상,1.7,3,5,https://place.map.kakao.com/11814895,"
서울 노원구 월계로55길 64
(지번) 월계동 320-4
",37.633906,127.0596535
514,화돌농장,4.3,7,0,https://place.map.kakao.com/26849111,"
서울 노원구 광운로 133
(지번) 월계동 297
",37.6282142,127.0579624
515,아빵,4.4,7,10,https://place.map.kakao.com/27550729,"
서울 노원구 초안산로2라길 13
(지번) 월계동 655-14
",37.6316399,127.0573935
516,용궁중화요리,2.0,7,9,https://place.map.kakao.com/8458383,"
서울 노원구 월계로 325
(지번) 월계2동 600
",37.6281642,127.0527347
517,꿈의김밥,4.0,6,1,https://place.map.kakao.com/866759727,"
서울 노원구 석계로3길 41 1층
(지번) 월계동 485-5
",37.616447,127.0625319
518,소문난곱창,4.7,3,4,https://place.map.kakao.com/13287923,"
서울 노원구 석계로7길 12-8 1층
(지번) 월계동 68-25
",37.6163437,127.0632513
519,써브웨이 광운대역점,1.9,7,7,https://place.map.kakao.com/2024470096,"
서울 노원구 광운로 57
(지번) 월계동 383-16
",37.622599,127.0595456
520,스타벅스 월계트레이더스점,5.0,2,7,https://place.map.kakao.com/780657144,"
서울 노원구 마들로3길 17
(지번) 월계동 333-1
",37.6281557,127.0626394
521,카페베르데 광운대본점,4.0,1,1,https://place.map.kakao.com/16298833,"
서울 노원구 광운로 17-3 1층
(지번) 월계동 496-4
",37.6192718,127.0575587
522,마포연탄불고기,4.4,9,5,https://place.map.kakao.com/21353407,"
서울 노원구 석계로18길 4
(지번) 월계동 379-25
",37.6232258,127.0605334
523,메가커피 석계역점,1.7,7,1,https://place.map.kakao.com/931744501,"
서울 노원구 화랑로 337 1층 103호
(지번) 월계동 46-1
",37.6152064,127.0651538
524,BHC치킨 월계스타점,4.2,5,1,https://place.map.kakao.com/1219738630,"
서울 노원구 초안산로2라길 19 201호
(지번) 월계동 274-46
",37.63143460000001,127.0576408
525,백채김치찌개 석계점,3.3,7,13,https://place.map.kakao.com/27441093,"
서울 노원구 석계로3길 17
(지번) 월계동 55-8
",37.6158483,127.0636041
526,교촌치킨 석계역점,1.8,12,4,https://place.map.kakao.com/16051747,"
서울 노원구 석계로 31
(지번) 월계동 73-13
",37.6175018,127.0638541
527,이상봉 이참치,3.1,10,14,https://place.map.kakao.com/22320179,"
서울 노원구 석계로 21 2층
(지번) 월계동 68-20
",37.6166236,127.0641121
528,커피나무,3.0,12,0,https://place.map.kakao.com/1030306506,"
서울 노원구 화랑로 325
(지번) 월계동 50
",37.6149164,127.0640383
529,윤스쿡,4.8,18,14,https://place.map.kakao.com/2123663334,"
서울 노원구 광운로 29 2층
(지번) 월계동 465-10
",37.6202851,127.0584102
530,디델리 광운대점,3.0,5,11,https://place.map.kakao.com/16081384,"
서울 노원구 광운로 31
(지번) 월계동 465-9
",37.6203955,127.0584779
531,옥남집,5.0,2,3,https://place.map.kakao.com/27524740,"
서울 노원구 광운로 68
(지번) 월계동 379-43
",37.6232768,127.0602564
532,피자굽는오빠 2호점,5.0,1,27,https://place.map.kakao.com/140659618,"
서울 노원구 초안산로5길 12
(지번) 월계동 776
",37.6325296,127.0517095
533,장수국수,1.0,1,19,https://place.map.kakao.com/24997619,"
서울 노원구 광운로 27
(지번) 월계동 465-11
",37.6201787,127.0582915
534,배스킨라빈스 석계점,3.0,5,4,https://place.map.kakao.com/26794261,"
서울 노원구 석계로1길 10
(지번) 월계동 58-2
",37.6155882,127.0640979
535,향원,4.1,10,1,https://place.map.kakao.com/19032295,"
서울 노원구 석계로 27
(지번) 월계동 73-17
",37.6172562,127.0638991
536,뚜레쥬르 카페광운대역점,4.5,2,2,https://place.map.kakao.com/814390841,"
서울 노원구 석계로 105
(지번) 월계동 383-42
",37.6228285,127.0605396
537,어반,5.0,2,11,https://place.map.kakao.com/685806660,"
서울 노원구 석계로3길 11 2층
(지번) 월계동 55-13
",37.6157066,127.0639174
538,석계3층집,4.3,3,5,https://place.map.kakao.com/26853973,"
서울 노원구 석계로 21 3층
(지번) 월계동 68-20
",37.6166236,127.0641121
539,이자카야 콤마,5.0,1,2,https://place.map.kakao.com/220378937,"
서울 노원구 석계로 10 2층
(지번) 월계동 61-11
",37.6157304,127.0646511
540,청계천8가삼성곱창,4.8,4,4,https://place.map.kakao.com/374001076,"
서울 노원구 석계로3길 32
(지번) 월계동 68-27
",37.6163191,127.0630987
541,빈대주막 석계점,3.0,2,4,https://place.map.kakao.com/16053856,"
서울 노원구 석계로1길 10
(지번) 월계동 58-2
",37.6155882,127.0640979
542,KFC 월계이마트점,2.0,7,0,https://place.map.kakao.com/8014030,"
서울 노원구 마들로3길 15 2층
(지번) 월계동 333-1
",37.62644,127.0619091
543,치킨에꼬치다,3.7,3,8,https://place.map.kakao.com/1036609254,"
서울 노원구 석계로 12 1층
(지번) 월계동 61-10
",37.61582569999999,127.0646182
544,곤지암할매소머리국밥&순대국 본점,3.4,7,0,https://place.map.kakao.com/102346965,"
서울 노원구 월계로 338 상가 A동 101호
(지번) 월계동 942
",37.6290993,127.0586774
545,맘스터치 월계역점,4.2,5,4,https://place.map.kakao.com/1286697365,"
서울 노원구 초안산로2라길 26 1층 107호
(지번) 월계동 951
",37.63115310000001,127.0577021
546,미아리우동집 석계역점,3.0,4,4,https://place.map.kakao.com/55284543,"
서울 노원구 석계로3길 27 1층
(지번) 월계동 68-9
",37.6160918,127.0631899
547,더원,3.6,5,10,https://place.map.kakao.com/152856273,"
서울 노원구 광운로 61
(지번) 월계동 383-21
",37.6229034,127.0597592
548,이디야커피 월계인덕점,0.0,0,1,https://place.map.kakao.com/1586230348,"
서울 노원구 광운로22길 39
(지번) 월계동 290-1
",37.6285729,127.0592566
549,던킨도너츠 광운대역점,3.7,3,1,https://place.map.kakao.com/21332237,"
서울 노원구 석계로 98-2
(지번) 월계동 85-5
",37.6232015,127.0616631
550,노원골제주흑돼지 2호점,4.3,3,13,https://place.map.kakao.com/733033915,"
서울 노원구 석계로 19
(지번) 월계동 68-66
",37.616466,127.064122
551,미식성,4.0,4,1,https://place.map.kakao.com/9443559,"
서울 노원구 광운로 9
(지번) 월계동 469-16
",37.6186541,127.0572675
552,노랑통닭 석계역점,3.0,8,8,https://place.map.kakao.com/27430275,"
서울 노원구 석계로 12-1
(지번) 월계동 61-9
",37.6159191,127.0645876
553,햇살머믄꼬마김밥 석계역점,5.0,3,2,https://place.map.kakao.com/333894026,"
서울 노원구 화랑로45길 42
(지번) 월계동 21-23
",37.6169293,127.0652806
554,리드브레드 석계역점,4.4,8,8,https://place.map.kakao.com/741643395,"
서울 노원구 화랑로 353 1층
(지번) 월계동 26-18
",37.6154081,127.0669636
555,동대문엽기떡볶이 월계점,2.1,10,3,https://place.map.kakao.com/1346518616,"
서울 노원구 광운로 39 1층
(지번) 월계동 402-7
",37.6210305,127.0588993
556,육회공작소 석계점,2.0,2,5,https://place.map.kakao.com/27264445,"
서울 노원구 석계로 16
(지번) 월계동 64-10
",37.6162877,127.0644753
557,인정각,4.3,4,11,https://place.map.kakao.com/1816241497,"
서울 노원구 석계로3길 18 2층
(지번) 월계동 55-2
",37.6159588,127.0637942
558,옛날통닭 석계점,4.0,2,2,https://place.map.kakao.com/1596819279,"
서울 노원구 석계로3길 36 1층
(지번) 월계동 486-6
",37.6163848,127.0629721
559,공차 광운대점,3.1,8,4,https://place.map.kakao.com/1483893178,"
서울 노원구 광운로 20 80주년 기념관 지하1층 내 복지매장
(지번) 월계동 447-1
",37.6194277,127.05982
560,와라와라 석계역점,3.3,4,7,https://place.map.kakao.com/13082421,"
서울 노원구 석계로1길 14 3층
(지번) 월계동 56-8
",37.6155226,127.0638982
561,신당동즉석떡볶이,4.0,1,2,https://place.map.kakao.com/21412773,"
서울 노원구 석계로9길 47
(지번) 월계동 482-1
",37.6162801,127.062048
562,보배반점 월계점,5.0,1,1,https://place.map.kakao.com/149027499,"
서울 노원구 초안산로5길 12
(지번) 월계동 776
",37.6325296,127.0517095
563,여우곱창,5.0,1,11,https://place.map.kakao.com/13318900,"
서울 노원구 광운로 68
(지번) 월계동 379-43
",37.6232768,127.0602564
564,이삭토스트 석계역점,5.0,2,2,https://place.map.kakao.com/1790780715,"
서울 노원구 석계로3길 21 1층
(지번) 월계동 55-7
",37.6159311,127.0634887
565,설빙 서울광운대점,2.0,3,1,https://place.map.kakao.com/530741465,"
서울 노원구 광운로 25 2층
(지번) 월계동 465-21
",37.6200275,127.058196
566,배스킨라빈스 광운대역점,5.0,4,1,https://place.map.kakao.com/14855950,"
서울 노원구 광운로 65
(지번) 월계동 383-25
",37.6231314,127.0599841
567,최대포소금구이,3.3,8,9,https://place.map.kakao.com/16442113,"
서울 노원구 석계로7길 14
(지번) 월계동 68-28
",37.6163157,127.0635745
568,은빛회포차,4.0,4,3,https://place.map.kakao.com/983033146,"
서울 노원구 석계로3길 8
(지번) 월계동 63-10
",37.6158099,127.0642208
569,김밥천국 광운대점,2.9,8,1,https://place.map.kakao.com/10198074,"
서울 노원구 광운로 33
(지번) 월계동 402-19
",37.6205277,127.0585612
570,락궁,2.0,4,6,https://place.map.kakao.com/8314850,"
서울 노원구 마들로 31 그랑빌 아파트 주상가 2층
(지번) 월계3동 18
",37.6244076,127.0655937
571,본죽 석계역점,3.3,3,2,https://place.map.kakao.com/26310162,"
서울 노원구 석계로 11-1 1층
(지번) 월계동 63-9
",37.6159083,127.0643566
572,싸다김밥,2.2,6,3,https://place.map.kakao.com/1385352415,"
서울 노원구 광운로 65
(지번) 월계동 383-25
",37.6231314,127.0599841
573,꽃제비칼국수,5.0,2,3,https://place.map.kakao.com/16297377,"
서울 노원구 광운로12길 13
(지번) 월계동 407-16
",37.6212654,127.0598852
574,홍콩반점0410 광운대동문점,0.0,0,1,https://place.map.kakao.com/1479862933,"
서울 노원구 석계로13길 23 부일빌딩 1층
(지번) 월계동 429-6
",37.6201758,127.0615516
575,언니떡볶이 동생브리또,3.0,3,5,https://place.map.kakao.com/1224186927,"
서울 노원구 광운로10길 3
(지번) 월계동 403-8
",37.6208615,127.0592865
576,미스터피자 석계역점,0.0,0,0,https://place.map.kakao.com/44249129,"
서울 노원구 석계로1길 22 흥우빌딩 1층 105호
(지번) 월계동 54-1
",37.6155026,127.0634876
577,e푸른선참치 석계본점,4.3,4,1,https://place.map.kakao.com/9167092,"
서울 노원구 석계로1길 14
(지번) 월계동 56-7
",37.6155226,127.0638982
578,신전떡볶이 광운대점,3.0,7,3,https://place.map.kakao.com/27232145,"
서울 노원구 광운로 52 1층
(지번) 월계동 409-16
",37.6218638,127.0596658
579,커피랑도서관 강북본점,0.0,0,3,https://place.map.kakao.com/623107528,"
서울 노원구 석계로 102 주원21빌딩 8층
(지번) 월계동 413-1
",37.6232317,127.0609242
580,킹콩떡볶이 인덕대점,5.0,1,5,https://place.map.kakao.com/1755164268,"
서울 노원구 초안산로2길 124 1층
(지번) 월계동 271-17
",37.6338542,127.0583523
581,오네스토테이블,2.5,6,6,https://place.map.kakao.com/27382316,"
서울 노원구 월계동 925

",37.6218076,127.0603111
582,춘천닭갈비,1.3,4,6,https://place.map.kakao.com/16501039,"
서울 노원구 석계로 11
(지번) 월계동 62-3
",37.6171936,127.0632438
583,서향,3.0,5,1,https://place.map.kakao.com/9163543,"
서울 노원구 석계로 95
(지번) 월계동 411-53
",37.6229119,127.0611616
584,진미통닭,4.0,4,2,https://place.map.kakao.com/2091088647,"
서울 노원구 광운로 45
(지번) 월계동 393-1
",37.6214621,127.0590116
585,대명왕십리곱창,5.0,2,5,https://place.map.kakao.com/16502776,"
서울 노원구 석계로 18
(지번) 월계동 64-9
",37.61639359999999,127.0644332
586,노랑통닭 월계점,4.0,4,5,https://place.map.kakao.com/1664834673,"
서울 노원구 초안산로2라길 35
(지번) 월계동 276-19
",37.6310784,127.0582843
587,이디야커피 석계역점,1.3,4,1,https://place.map.kakao.com/16879086,"
서울 노원구 석계로3길 3
(지번) 월계동 47-3
",37.6155161,127.0643253
588,임자구포국수,5.0,2,5,https://place.map.kakao.com/22137056,"
서울 노원구 월계로 370 희성프라자 1층 122호
(지번) 월계동 321-2
",37.6308761,127.0610421
589,양드림,5.0,3,7,https://place.map.kakao.com/2115946682,"
서울 노원구 광운로2가길 1
(지번) 월계동 476-24
",37.6174253,127.0586513
590,60계 월계점,2.3,3,4,https://place.map.kakao.com/27607636,"
서울 노원구 마들로 31 한진한화그랑빌 주상가 지하1층
(지번) 월계동 18-1
",37.618141,127.068792
591,착한족발 월계점,0.0,0,3,https://place.map.kakao.com/1377040460,"
서울 노원구 광운로 60 1층
(지번) 월계동 383-27
",37.6226132,127.0599702
592,피자헤븐 월계점,5.0,4,34,https://place.map.kakao.com/23585237,"
서울 노원구 광운로 33 2층
(지번) 월계동 402-19
",37.6205277,127.0585612
593,현덕육회,4.7,6,3,https://place.map.kakao.com/1431936902,"
서울 노원구 화랑로47길 4
(지번) 월계동 26-19
",37.6155352,127.0668555
594,파파존스 광운대점,3.0,2,1,https://place.map.kakao.com/1333275014,"
서울 노원구 광운로 15 금혁빌딩 101호
(지번) 월계동 469-3
",37.6190235,127.057606
595,스트릿츄러스 광운대점,4.4,5,1,https://place.map.kakao.com/2086560602,"
서울 노원구 광운로 21 동해문화예술회관 1층
(지번) 월계동 466
",37.619745,127.0575777
596,메가커피 광운대역점,3.3,3,0,https://place.map.kakao.com/1950122890,"
서울 노원구 석계로 103
(지번) 월계동 410-7
",37.6226759,127.0607205
597,와플대학 광운대캠퍼스,4.0,6,9,https://place.map.kakao.com/22577995,"
서울 노원구 광운로 64 1층
(지번) 월계동 383-4
",37.6227985,127.0601672
598,지지고 광운대점,4.0,3,0,https://place.map.kakao.com/313608874,"
서울 노원구 광운로 27
(지번) 월계동 465-11
",37.6201787,127.0582915
599,본죽 월계점,5.0,5,0,https://place.map.kakao.com/15183424,"
서울 노원구 월계로 370 희성프라자 1층 126호
(지번) 월계동 321-2
",37.6308761,127.0610421
600,이삭토스트 광운대점,5.0,2,0,https://place.map.kakao.com/20748760,"
서울 노원구 석계로13길 23
(지번) 월계동 429-6
",37.6201758,127.0615516
601,파리바게뜨 월계점,2.0,1,0,https://place.map.kakao.com/8115111,"
서울 노원구 석계로7길 18
(지번) 월계동 68-6
",37.6161551,127.0634394
602,신가네칼국수 노원본점,4.4,47,159,https://place.map.kakao.com/9199444,"
서울 노원구 공릉로59나길 78-14 1층
(지번) 하계동 115-1
",37.6356584,127.0702137
603,해품장 팔팔장어 본점,4.4,8,62,https://place.map.kakao.com/804932066,"
서울 노원구 노원로 192
(지번) 하계동 69-8
",37.6373708,127.0794606
604,제형면옥 하계점,2.9,36,25,https://place.map.kakao.com/84131333,"
서울 노원구 공릉로65길 16
(지번) 하계동 115-5
",37.6353337,127.0700546
605,마들원,2.0,9,55,https://place.map.kakao.com/1394900382,"
서울 노원구 공릉로62길 27-11
(지번) 하계동 180-1
",37.6363706,127.0712902
606,DNJ레스토랑,3.0,10,11,https://place.map.kakao.com/21391105,"
서울 노원구 노원로 244 1층
(지번) 하계동 256-11
",37.6394838,127.0742949
607,참누렁소,2.3,12,37,https://place.map.kakao.com/13094333,"
서울 노원구 공릉로63길 13
(지번) 하계1동 276-6
",37.634848,127.070507
608,태능숯불갈비,3.3,9,11,https://place.map.kakao.com/9490689,"
서울 노원구 한글비석로1길 37
(지번) 하계동 208-1
",37.6392915,127.0703463
609,포앤반 하계역점,4.5,13,37,https://place.map.kakao.com/1288692596,"
서울 노원구 공릉로 322-3 1층
(지번) 하계동 170-36
",37.6357361,127.0715009
610,502세컨즈카페 노원점,1.6,10,17,https://place.map.kakao.com/27583400,"
서울 노원구 섬밭로 232 1층
(지번) 하계동 270
",37.6366317,127.066364
611,신고집찜칼국수 본점,3.5,13,23,https://place.map.kakao.com/9217906,"
서울 노원구 노원로15길 51-30
(지번) 하계동 209-2
",37.6394183,127.0700841
612,신설국,3.7,3,18,https://place.map.kakao.com/7948597,"
서울 노원구 노원로 257 인정빌딩 2층 201호
(지번) 하계동 251-4
",37.6401942,127.0727915
613,장위동유성집 노원점,3.0,4,9,https://place.map.kakao.com/9341030,"
서울 노원구 한글비석로1길 68
(지번) 하계동 251
",37.6392243,127.0715448
614,버거투버거,4.7,38,14,https://place.map.kakao.com/16877137,"
서울 노원구 공릉로62가길 50
(지번) 하계동 59
",37.6370071,127.0747834
615,짬뽕필락 하계점,3.1,22,12,https://place.map.kakao.com/14747411,"
서울 노원구 공릉로70길 6 2층
(지번) 하계동 208-26
",37.6391166,127.0697672
616,향림,2.3,12,6,https://place.map.kakao.com/8613656,"
서울 노원구 한글비석로 127 마린스포츠센타 2층
(지번) 하계동 256-5
",37.6393913,127.0754063
617,카페밀크콩 하계점,3.8,15,8,https://place.map.kakao.com/1874910506,"
서울 노원구 공릉로59나길 48-8 1,2층
(지번) 하계동 115-13
",37.63543689999999,127.0701235
618,허니돈,4.6,7,30,https://place.map.kakao.com/1353431124,"
서울 노원구 한글비석로 57 세이브존 지하1층
(지번) 하계동 284
",37.636639,127.0684032
619,맥도날드 한신점,2.4,8,7,https://place.map.kakao.com/1372576235,"
서울 노원구 한글비석로 57
(지번) 하계동 284
",37.6378958,127.0686347
620,영덕물회전문,5.0,6,2,https://place.map.kakao.com/16051496,"
서울 노원구 공릉로58길 63
(지번) 하계동 158-4
",37.63516389999999,127.0720746
621,태능우렁쌈밥 하계점,2.4,5,10,https://place.map.kakao.com/20198541,"
서울 노원구 한글비석로1길 37 2층
(지번) 하계동 208-1
",37.6392915,127.0703463
622,스시준,3.5,15,11,https://place.map.kakao.com/21697154,"
서울 노원구 공릉로70길 8-3
(지번) 하계동 208-23
",37.6391359,127.0700366
623,돈까스클럽 서울온천점,3.0,4,19,https://place.map.kakao.com/19567834,"
서울 노원구 노원로 247 1층
(지번) 하계동 251-7
",37.6394137,127.0734006
624,스시다네,2.4,12,4,https://place.map.kakao.com/681342661,"
서울 노원구 한글비석로1길 33
(지번) 하계동 208-5
",37.639115,127.0703655
625,스시앤모어,4.5,8,13,https://place.map.kakao.com/1601120420,"
서울 노원구 공릉로62가길 14
(지번) 하계동 168-1
",37.6367492,127.0741221
626,참한우본가,5.0,1,3,https://place.map.kakao.com/20748479,"
서울 노원구 공릉로58가길 14
(지번) 하계동 169-1
",37.6362238,127.0727956
627,달밭소곱창,4.6,5,11,https://place.map.kakao.com/27589889,"
서울 노원구 한글비석로1길 68 타임빌딩 1층
(지번) 하계동 251
",37.6392243,127.0715448
628,닭한마리,5.0,1,10,https://place.map.kakao.com/1322840522,"
서울 노원구 공릉로70길 12
(지번) 하계동 208-3
",37.6392575,127.0701473
629,카페인중독 노원점,4.3,3,5,https://place.map.kakao.com/1018192221,"
서울 노원구 공릉로58길 126
(지번) 하계동 72
",37.6361361,127.0751658
630,하남돼지집 노원하계점,1.8,12,11,https://place.map.kakao.com/344763652,"
서울 노원구 한글비석로1길 51
(지번) 하계동 213-5
",37.6399817,127.0704612
631,웅가네 개성김치녹차삼겹살,5.0,3,8,https://place.map.kakao.com/11181285,"
서울 노원구 공릉로59길 15 웅진상가동 1층 102호
(지번) 하계동 274-1
",37.6331134,127.0710645
632,해주곰탕 하계직영점,3.3,9,4,https://place.map.kakao.com/9583651,"
서울 노원구 공릉로 360
(지번) 하계동 208-32
",37.6388515,127.0697411
633,퀴헨,3.8,6,5,https://place.map.kakao.com/612388833,"
서울 노원구 공릉로58길 120
(지번) 하계동 72
",37.6359702,127.0749231
634,진미능이백숙,4.0,1,9,https://place.map.kakao.com/101202542,"
서울 노원구 한글비석로1길 69 2층
(지번) 하계동 213-1
",37.6406843,127.0702032
635,대박짬뽕마을,3.4,11,13,https://place.map.kakao.com/22136835,"
서울 노원구 공릉로58가길 17
(지번) 하계동 179-27
",37.6362335,127.0723094
636,BHC치킨 하계점,2.1,7,3,https://place.map.kakao.com/27346439,"
서울 노원구 공릉로58길 103 1층
(지번) 하계동 167-7
",37.6357359,127.0741103
637,크로븐,4.9,7,11,https://place.map.kakao.com/1123976973,"
서울 노원구 공릉로59가길 23 1층
(지번) 하계동 155-3
",37.6344522,127.0708258
638,한동길감자탕,5.0,2,3,https://place.map.kakao.com/573195318,"
서울 노원구 공릉로70길 8-3
(지번) 하계동 208-23
",37.6391359,127.0700366
639,조선화로집 하계점,2.5,4,15,https://place.map.kakao.com/1865351623,"
서울 노원구 노원로 248 삼정이오니아빌딩 2층
(지번) 하계동 256-13
",37.6399026,127.0738093
640,식상가,5.0,3,11,https://place.map.kakao.com/289758101,"
서울 노원구 공릉로70길 10 2층
(지번) 하계동 208-10
",37.63911909999999,127.0702
641,참이맛감자탕 하계점,2.4,7,8,https://place.map.kakao.com/179589959,"
서울 노원구 한글비석로 24
(지번) 하계동 272
",37.6332505,127.0656144
642,카페다온,2.3,3,1,https://place.map.kakao.com/27514125,"
서울 노원구 공릉로65길 20 1층
(지번) 하계동 115-15
",37.6351772,127.069984
643,교촌치킨 하계1호점,3.2,6,1,https://place.map.kakao.com/16617677,"
서울 노원구 한글비석로 89 청구상가 201동 101호
(지번) 하계동 251
",37.6371388,127.0609039
644,맘스터치 노원하계점,3.3,6,3,https://place.map.kakao.com/306286759,"
서울 노원구 노원로 257
(지번) 하계동 251-4
",37.6402321,127.0727435
645,온천골,3.4,5,9,https://place.map.kakao.com/9945752,"
서울 노원구 노원로 254
(지번) 하계동 256-15
",37.6401491,127.0735275
646,캔모아,0.0,0,0,https://place.map.kakao.com/830992641,"
서울 노원구 공릉로 351 노원세이브존 지하1층
(지번) 하계동 284
",37.636639,127.0684032
647,이디야커피 하계을지점,3.8,6,0,https://place.map.kakao.com/2125679465,"
서울 노원구 공릉로 326
(지번) 하계동 179-25
",37.6358505,127.0711596
648,리즈,5.0,2,7,https://place.map.kakao.com/1343092290,"
서울 노원구 공릉로58길 87
(지번) 하계동 168-2
",37.6356082,127.0732258
649,제로포인트제로,5.0,6,17,https://place.map.kakao.com/1893856194,"
서울 노원구 공릉로62길 19 1층
(지번) 하계동 170-50
",37.6362158,127.0720673
650,박가네왕족발보쌈,4.5,2,5,https://place.map.kakao.com/7896706,"
서울 노원구 한글비석로 24
(지번) 하계동 272
",37.6332505,127.0656144
651,분식사,4.8,5,9,https://place.map.kakao.com/1903131027,"
서울 노원구 공릉로59길 15 웅천종합상가 116호
(지번) 하계동 274-1
",37.6324173,127.0710975
652,돈까스가게,4.0,11,6,https://place.map.kakao.com/2000861638,"
서울 노원구 공릉로 304
(지번) 하계동 153-3
",37.6342228,127.0720172
653,낙지마당 하계점,3.0,2,6,https://place.map.kakao.com/1315879554,"
서울 노원구 공릉로70길 6
(지번) 하계동 208-26
",37.6391166,127.0697672
654,등나무집흑염소전문점,2.8,4,0,https://place.map.kakao.com/20743871,"
서울 노원구 한글비석로1길 21-1
(지번) 하계동 208-16
",37.63854060000001,127.0704134
655,이삭토스트 서울하계점,3.0,2,2,https://place.map.kakao.com/12587622,"
서울 노원구 노원로 254 103호
(지번) 하계동 256-15
",37.6401491,127.0735275
656,스시조,2.5,4,4,https://place.map.kakao.com/912752933,"
서울 노원구 노원로 244 2층
(지번) 하계동 256-11
",37.6394838,127.0742949
657,전복한상,4.5,2,1,https://place.map.kakao.com/233902353,"
서울 노원구 한글비석로1길 27
(지번) 하계동 208-12
",37.638897,127.0703659
658,파리바게뜨 하계중앙점,1.0,1,0,https://place.map.kakao.com/12344288,"
서울 노원구 노원로 254 부광프라자 104호
(지번) 하계동 256-15
",37.6401491,127.0735275
659,파리바게뜨 하계미성점,3.0,1,0,https://place.map.kakao.com/15178011,"
서울 노원구 공릉로59길 18 삼성씨티빌
(지번) 하계동 276-12
",37.6336949,127.0706808
660,푸라닭치킨 하계점,5.0,1,1,https://place.map.kakao.com/1448240289,"
서울 노원구 노원로 248
(지번) 하계동 256-13
",37.6399026,127.0738093
661,버거킹 하계점,0.0,0,0,https://place.map.kakao.com/2047416101,"
서울 노원구 노원로 236
(지번) 하계동 256-8
",37.639063,127.0750967
662,마왕족발 하계점,4.5,2,3,https://place.map.kakao.com/1932725185,"
서울 노원구 섬밭로 196 장미아파트 6단지 상가 101-2
(지번) 하계동 273
",37.632911,127.067018
663,단수이대왕카스테라,5.0,2,0,https://place.map.kakao.com/653404462,"
서울 노원구 섬밭로 196 상가동1층 112호
(지번) 하계동 273
",37.6336102,127.0678022
664,와플대학 하계장미캠퍼스,4.2,5,2,https://place.map.kakao.com/653216016,"
서울 노원구 섬밭로 196
(지번) 하계동 273
",37.6336102,127.0678022
665,소문난순대국,2.7,7,2,https://place.map.kakao.com/16061472,"
서울 노원구 공릉로58길 87 101호
(지번) 하계동 168-2
",37.6356082,127.0732258
666,이디야커피 하계온천점,0.0,0,1,https://place.map.kakao.com/1322523550,"
서울 노원구 노원로 257 1층 104호
(지번) 하계동 251-4
",37.6402321,127.0727435
667,목포세꼬시,4.0,4,0,https://place.map.kakao.com/16620056,"
서울 노원구 한글비석로 24
(지번) 하계동 272
",37.6332505,127.0656144
668,미락시골밥상,3.0,3,15,https://place.map.kakao.com/16063587,"
서울 노원구 공릉로65길 10
(지번) 하계동 180-22
",37.6355689,127.0704085
669,BBQ 하계점,2.3,3,1,https://place.map.kakao.com/1005038269,"
서울 노원구 노원로 248 삼정이오니아오피스텔 1층
(지번) 하계동 256-13
",37.6399026,127.0738093
670,구르미베이비카페,0.0,0,3,https://place.map.kakao.com/65343669,"
서울 노원구 공릉로 358-5
(지번) 하계동 208-34
",37.638839,127.0699826
671,꾸꾸루꾸바베큐 하계점,4.0,1,5,https://place.map.kakao.com/16875454,"
서울 노원구 섬밭로 196 장미아파트상가 116
(지번) 하계동 273
",37.6335004,127.0678755
672,반찬카페 하계동규빈맘,3.0,2,0,https://place.map.kakao.com/551040937,"
서울 노원구 공릉로58길 87 1층
(지번) 하계동 168-2
",37.6356082,127.0732258
673,참맛깔곱창,3.3,4,4,https://place.map.kakao.com/913915997,"
서울 노원구 섬밭로 232
(지번) 하계동 270
",37.6366317,127.066364
674,메가커피 노원을지병원점,0.0,0,0,https://place.map.kakao.com/693268371,"
서울 노원구 공릉로 324-2 1층
(지번) 하계동 170-44
",37.6356173,127.0711761
675,김밥친구라면,3.0,3,0,https://place.map.kakao.com/16559454,"
서울 노원구 공릉로58길 131
(지번) 하계동 63-3
",37.6363924,127.0753348
676,정차돌 하계점,3.7,3,3,https://place.map.kakao.com/933790647,"
서울 노원구 한글비석로1길 33
(지번) 하계동 208-5
",37.639115,127.0703655
